"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HTI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.137,
"HTI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.14,
"HTI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.14,
"HTI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.136,
"HTI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.058,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.053,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.054,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.045,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.043,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.041,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.042,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.04,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.043,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.038,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.039,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.037,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.035,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.034,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.036,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.036,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.032,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.032,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.032,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.031,
"HKG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.162,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.16,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.152,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.149,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.142,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.137,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.132,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.134,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.135,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.129,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.126,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.126,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.122,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.121,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.115,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.108,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.107,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.105,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.101,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.102,
"IND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.128,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.127,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.122,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.124,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.119,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.115,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.108,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.102,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.103,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.101,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.097,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.091,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.083,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.082,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.077,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.075,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.075,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.077,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.076,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.074,
"IDN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.183,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.175,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.166,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.174,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.187,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.186,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.182,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.195,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.192,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.182,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.181,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.196,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.203,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.207,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.21,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.199,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.211,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.221,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.221,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.212,
"IRN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.107,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.105,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.109,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.101,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.093,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.097,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.094,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.1,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.093,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.095,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.089,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.088,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.077,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.071,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.074,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.071,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.067,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.066,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.062,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.062,
"ISR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.059,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.208,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.218,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.217,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.233,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.213,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.229,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.229,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.234,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.211,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.214,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.222,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.202,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.211,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.161,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.134,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.156,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.152,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.167,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.157,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.145,
"KAZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.134,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.124,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.121,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.115,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.106,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.098,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.091,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.09,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.101,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.108,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.1,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.096,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.093,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.091,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.086,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.084,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.084,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.085,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.08,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.08,
"LVA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.08,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.171,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.172,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.162,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.155,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.135,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.124,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.121,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.119,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.128,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.101,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.099,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.096,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.088,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.085,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.084,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.084,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.084,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.082,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.078,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.077,
"LTU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.076,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.14,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.135,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.146,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.137,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.139,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.135,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.131,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.123,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.114,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.113,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.12,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.115,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.104,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.097,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.092,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.091,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.091,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.084,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.088,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.086,
"MKD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.135,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.132,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.134,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.135,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.14,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.133,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.134,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.135,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.13,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.125,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.124,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.119,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.128,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.124,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.113,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.112,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.102,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.107,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.106,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.108,
"MYS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.079,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.072,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.078,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.078,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.077,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.075,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.073,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.072,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.066,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.066,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.065,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.066,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.055,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.051,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.039,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.035,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.035,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.034,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.034,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.035,
"MLT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.217,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.204,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.208,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.195,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.189,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.177,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.167,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.154,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.156,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.171,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.164,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.164,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.135,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.139,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.141,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.139,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.134,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.136,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.129,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.137,
"MDA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.589,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.555,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.546,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.524,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.501,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.472,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.354,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.338,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.346,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.296,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.344,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.324,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.324,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.313,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.302,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.296,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.287,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.281,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.278,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.275,
"MOZ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.255,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.229,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.22,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.202,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.199,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.188,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.182,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.175,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.158,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.163,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.17,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.164,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.159,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.153,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.147,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.154,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.153,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.15,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.156,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.159,
"NGA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.122,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.12,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.12,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.119,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.113,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.112,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.112,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.105,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.106,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.105,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.102,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.1,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.098,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.099,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.098,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.098,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.098,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.095,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.092,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.093,
"PAK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.09,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.089,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.087,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.085,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.082,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.08,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.078,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.078,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.08,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.077,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.075,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.076,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.07,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.07,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.074,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.084,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.084,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.084,
"PRY","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.083,
